hour,is_weekend,sin_hour,cos_hour,lag_1,lag_12,lag_24,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24,roll_mean_48,roll_std_48,power_factor,reactive_power,voltage
0.0,0.1791281976646031,0.0,0.0,0.14054960068242564,0.009314144033202834,0.015420917732047354,0.22943074894345297,0.002706097796686724,0.14694549217570632,0.003290564995783966,0.06421134163343252,0.02797563193102139,0.05978491807202971,0.048546049720852934,0.7572408349992262,0.149338681214957,-0.04882571544988532
0.0,-0.07798802143084442,0.0,0.0,0.1313928872477712,0.006782266075208492,0.02405561988511213,0.21343812443534965,0.0015393342653829136,0.12878577734709187,-0.002276651449911317,0.05658839044301829,0.026748603519339623,0.048639317987703934,0.03666263433492665,0.7797315137099329,0.1464787360323273,-0.03969635014243368
0.0,-0.07675884837804793,0.0,0.0,0.13180745788388815,0.007517320479582544,0.021126385715807876,0.2157736001134836,0.0019048930139073637,0.12996843423217522,-0.002316719666724121,0.0596706862578861,0.029746923144232475,0.04913594072906102,0.035987702465733955,0.780596255992792,0.1469823811137336,-0.0376262074577786
0.0,-0.07536877419884899,0.0,0.0,0.1240549128876451,0.008047284348122904,0.023034654058075917,0.21387231891692965,0.0019218140651029961,0.13144168531792275,-0.0018249899164999785,0.059971747034227016,0.03105746015731684,0.049479531405258154,0.03951629601201937,0.7788903612324195,0.14888954467965954,-0.03881307088570107
0.0,-0.07548917342259068,0.0,0.0,0.12373869892319082,0.009018918512464473,0.024383612455538325,0.21364332305076397,0.001896674831420962,0.13303639654257252,-0.002340528957582856,0.05598299263969031,0.030756620860403976,0.047727934328996406,0.03997883404782054,0.7818564251944685,0.14718182085529985,-0.03969845154383439
0.0,-0.07633419013083817,0.0,0.0,0.119218637467941,0.007873043096957886,0.02460246712842455,0.21343617996654005,0.0027959628325166,0.13261908971191186,-0.002885779671985968,0.05750274749463512,0.03183396382096843,0.04652200438523065,0.03912617296652027,0.7832559499088331,0.14807219815069478,-0.039373868333514084
0.0,0.17532989177510003,0.0,0.0,0.12772800507998444,0.009262793479976128,0.01536949343881163,0.23206005537315025,0.0040130867901121475,0.14772542334420116,9.927183956369922e-05,0.06988438754746694,0.03234910113605188,0.058412717527559874,0.051262156889863145,0.7582481666710215,0.15780305730615968,-0.047939784186561585
0.0,0.17981220442641557,0.0,0.0,0.1472752714847657,0.010943957716815821,0.021867954142540325,0.23720386358046044,0.0027063779850128493,0.14784024628586676,0.0009270759040806994,0.08227120143589611,0.030920506117086834,0.059167399214769635,0.05276555821215626,0.75425661123458,0.19127810740239629,-0.04485804674087227
0.0,-0.07692393615221262,0.0,0.0,0.12425931461491364,0.00903157210868667,0.02673188785847395,0.21436462444271553,0.0028492064758412015,0.13512409778902038,-0.002655448564870757,0.07948030961435819,0.028900367528210243,0.046378099439497555,0.04129452648860278,0.7749286377715613,0.16808868677921562,-0.037333546004023124
0.0,-0.07676847423037333,0.0,0.0,0.12346075901690966,0.00807244010075208,0.026088967527056462,0.2140253690837756,0.0038678470109214987,0.13248803885357438,-0.004204716311050021,0.08017834887437406,0.026318054850580662,0.04593293197510367,0.04244093293146941,0.7737198512532595,0.15465051593835416,-0.037327512735420024
